feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.0,0.7364864864864865,0.689075630252101,0.12389380530973454,0.4103063573578892,0.4031607262945528,0.2195,0.307,1.0,0.0,0.0,0.2857142857142857
2.0,0.5202702702702703,0.5210084033613446,0.11061946902654868,0.16468921551266158,0.12676529926025554,0.0945,0.158,0.0,0.0,1.0,0.32142857142857145
2.0,0.4797297297297297,0.4957983193277311,0.09734513274336284,0.14308482380024792,0.11197041022192333,0.081,0.135,0.0,0.0,1.0,0.32142857142857145
1.0,0.4797297297297297,0.4957983193277311,0.09292035398230089,0.1289180095625996,0.11398789509078681,0.0855,0.11,0.0,1.0,0.0,0.17857142857142858
2.0,0.2905405405405405,0.28571428571428575,0.07079646017699116,0.045156720382503984,0.03530598520511096,0.026,0.045,0.0,0.0,1.0,0.32142857142857145
1.0,0.37837837837837834,0.3445378151260505,0.07964601769911504,0.06959447494244732,0.047410894418291855,0.0495,0.058,0.0,1.0,0.0,0.21428571428571427
1.0,0.5540540540540541,0.5294117647058824,0.1017699115044248,0.1611475119532495,0.12609280430396771,0.0965,0.15,0.0,1.0,0.0,0.2857142857142857
0.0,0.5270270270270271,0.546218487394958,0.11946902654867259,0.20435629537807684,0.13920645595158035,0.1095,0.22,1.0,0.0,0.0,0.4642857142857143
0.0,0.6554054054054055,0.689075630252101,0.14159292035398233,0.36461838144147335,0.28984532616005376,0.2025,0.337,1.0,0.0,0.0,0.2857142857142857
2.0,0.7567567567567568,0.7478991596638656,0.1504424778761062,0.5073490348857801,0.41022192333557495,0.309,0.418,0.0,0.0,1.0,0.39285714285714285
2.0,0.6081081081081081,0.5798319327731093,0.1504424778761062,0.2580131043031698,0.18695359784801616,0.2055,0.195,0.0,0.0,1.0,0.35714285714285715
1.0,0.31756756756756754,0.28571428571428575,0.044247787610619475,0.050469275721622096,0.04472091459314055,0.0385,0.045,0.0,1.0,0.0,0.17857142857142858
0.0,0.6824324324324325,0.6470588235294118,0.11061946902654868,0.27749247387993625,0.24344317417619366,0.1955,0.195,1.0,0.0,0.0,0.35714285714285715
2.0,0.8040540540540542,0.773109243697479,0.14601769911504428,0.4149105719851248,0.3530598520511096,0.285,0.316,0.0,0.0,1.0,0.35714285714285715
1.0,0.5202702702702703,0.4957983193277311,0.09734513274336284,0.16486630069063218,0.14223268325487556,0.099,0.1375,0.0,1.0,0.0,0.21428571428571427
0.0,0.7162162162162162,0.7394957983193278,0.1504424778761062,0.38586860279794577,0.292871553463349,0.2715,0.335,1.0,0.0,0.0,0.42857142857142855
0.0,0.7972972972972974,0.7478991596638656,0.15486725663716813,0.6162564193377014,0.3994620040349697,0.3025,0.725,1.0,0.0,0.0,0.7142857142857143
1.0,0.5270270270270271,0.5378151260504203,0.10619469026548674,0.1661058969364264,0.14862138533960995,0.119,0.14,0.0,1.0,0.0,0.2857142857142857
0.0,0.810810810810811,0.7647058823529412,0.17256637168141595,0.4887550911988666,0.4058507061197041,0.3175,0.3965,1.0,0.0,0.0,0.32142857142857145
2.0,0.581081081081081,0.5882352941176472,0.09734513274336284,0.2206481317513724,0.20443846671149965,0.16,0.175,0.0,0.0,1.0,0.2857142857142857
2.0,0.6554054054054055,0.6638655462184875,0.13716814159292037,0.3224721090844696,0.24108944182918626,0.271,0.35,0.0,0.0,1.0,0.32142857142857145
0.0,0.5337837837837838,0.5126050420168068,0.08849557522123895,0.1659288117584558,0.10928043039677202,0.089,0.1385,1.0,0.0,0.0,0.25
2.0,0.7094594594594595,0.7142857142857143,0.14601769911504428,0.32388879050823444,0.277404169468729,0.1965,0.2725,0.0,0.0,1.0,0.2857142857142857
1.0,0.5135135135135135,0.5042016806722689,0.11061946902654868,0.18788737382681067,0.15063887020847344,0.126,0.1465,0.0,1.0,0.0,0.21428571428571427
1.0,0.4391891891891892,0.35294117647058826,0.08849557522123895,0.09757393306180273,0.08305312710154673,0.0605,0.08,0.0,1.0,0.0,0.2857142857142857
2.0,0.8445945945945946,0.8067226890756304,0.14159292035398233,0.6104126084646715,0.4229993275050437,0.2635,0.54,0.0,0.0,1.0,0.6428571428571429
1.0,0.6824324324324325,0.638655462184874,0.13274336283185842,0.31503453160970424,0.24344317417619366,0.1925,0.2515,0.0,1.0,0.0,0.17857142857142858
2.0,0.7297297297297298,0.7983193277310925,0.1504424778761062,0.39596245794227025,0.38769334229993274,0.2095,0.286,0.0,0.0,1.0,0.2857142857142857
1.0,0.3310810810810811,0.28571428571428575,0.0752212389380531,0.04940676465379847,0.04472091459314055,0.0295,0.0405,0.0,1.0,0.0,0.17857142857142858
0.0,0.7432432432432433,0.7394957983193278,0.14159292035398233,0.4363378785195679,0.4253530598520511,0.192,0.35,1.0,0.0,0.0,0.42857142857142855
1.0,0.49324324324324326,0.45378151260504207,0.08849557522123895,0.14680361253763058,0.12373907195696031,0.0865,0.11,0.0,1.0,0.0,0.17857142857142858
0.0,0.7905405405405407,0.7899159663865547,0.1769911504424779,0.5174428900301045,0.4381304640215198,0.2995,0.422,1.0,0.0,0.0,0.35714285714285715
1.0,0.581081081081081,0.5546218487394958,0.10619469026548674,0.2119709580308128,0.160053799596503,0.142,0.185,0.0,1.0,0.0,0.21428571428571427
2.0,0.7364864864864865,0.6974789915966386,0.13274336283185842,0.46290065521515844,0.39408204438466704,0.4405,0.325,0.0,0.0,1.0,0.2857142857142857
1.0,0.6148648648648649,0.5966386554621849,0.13274336283185842,0.2160439171241367,0.16308002689979822,0.1525,0.1895,0.0,1.0,0.0,0.35714285714285715
2.0,0.7635135135135136,0.7478991596638656,0.15486725663716813,0.45015052240127496,0.33994620040349693,0.2925,0.405,0.0,0.0,1.0,0.42857142857142855
2.0,0.4662162162162162,0.48739495798319327,0.09292035398230089,0.15158491234283689,0.11701412239408203,0.096,0.13,0.0,0.0,1.0,0.21428571428571427
1.0,0.304054054054054,0.2773109243697479,0.057522123893805316,0.041615016823091905,0.034297242770679214,0.0155,0.035,0.0,1.0,0.0,0.14285714285714285
0.0,0.6148648648648649,0.6050420168067226,0.13274336283185842,0.2746591110324066,0.15870880968392737,0.1415,0.33,1.0,0.0,0.0,0.6785714285714286
1.0,0.3310810810810811,0.31092436974789917,0.06194690265486727,0.04639631662829821,0.0386684599865501,0.0255,0.041,0.0,1.0,0.0,0.17857142857142858
1.0,0.7364864864864865,0.7058823529411765,0.14159292035398233,0.32052417212679296,0.2488231338264963,0.167,0.3075,0.0,1.0,0.0,0.35714285714285715
1.0,0.5945945945945946,0.5798319327731093,0.11946902654867259,0.24597131220116875,0.21452589105581707,0.1255,0.175,0.0,1.0,0.0,0.2857142857142857
1.0,0.43243243243243246,0.40336134453781514,0.08849557522123895,0.09544891092615548,0.0894418291862811,0.0325,0.085,0.0,1.0,0.0,0.32142857142857145
2.0,0.7027027027027027,0.6722689075630253,0.13274336283185842,0.36904551089073845,0.347679892400807,0.2205,0.27,0.0,0.0,1.0,0.2857142857142857
0.0,0.7702702702702704,0.7647058823529412,0.1592920353982301,0.5728705507349034,0.5248823133826496,0.322,0.4675,1.0,0.0,0.0,0.39285714285714285
1.0,0.33783783783783783,0.3277310924369748,0.06637168141592921,0.05542766070479901,0.049764626765299254,0.0305,0.0455,0.0,1.0,0.0,0.17857142857142858
0.0,0.7635135135135136,0.773109243697479,0.18141592920353983,0.5424119001239597,0.4455279085406859,0.3345,0.4025,1.0,0.0,0.0,0.2857142857142857
0.0,0.831081081081081,0.7899159663865547,0.168141592920354,0.5277138303523995,0.4314055144586415,0.3905,0.42,1.0,0.0,0.0,0.39285714285714285
2.0,0.5743243243243243,0.5546218487394958,0.11946902654867259,0.22684611298034352,0.21418964357767314,0.129,0.1535,0.0,0.0,1.0,0.21428571428571427
0.0,0.4391891891891892,0.44537815126050423,0.09734513274336284,0.1243137949353639,0.09381304640215199,0.0985,0.1,1.0,0.0,0.0,0.25
1.0,0.4527027027027027,0.42016806722689076,0.08849557522123895,0.09296971843456703,0.06657700067249496,0.0655,0.085,0.0,1.0,0.0,0.21428571428571427
2.0,0.581081081081081,0.5798319327731093,0.11946902654867259,0.25535682663361076,0.2528581035642232,0.149,0.178,0.0,0.0,1.0,0.21428571428571427
1.0,0.6351351351351352,0.6302521008403361,0.12389380530973454,0.27271117407472995,0.19367854741089438,0.19,0.2615,0.0,1.0,0.0,0.25
0.0,0.6621621621621621,0.680672268907563,0.13274336283185842,0.3097219762705861,0.23167451244115667,0.1925,0.275,1.0,0.0,0.0,0.32142857142857145
2.0,0.6891891891891893,0.680672268907563,0.12831858407079647,0.32990968655923497,0.32078009414929387,0.1825,0.235,0.0,0.0,1.0,0.2857142857142857
0.0,0.641891891891892,0.6218487394957983,0.12831858407079647,0.28156543297326014,0.19905850706119702,0.15,0.265,1.0,0.0,0.0,0.2857142857142857
2.0,0.6959459459459459,0.6722689075630253,0.14159292035398233,0.385337347264034,0.3355749831876261,0.2215,0.292,0.0,0.0,1.0,0.2857142857142857
0.0,0.6148648648648649,0.6050420168067226,0.14159292035398233,0.27660704799008323,0.19670477471418962,0.158,0.245,1.0,0.0,0.0,0.5
2.0,0.6959459459459459,0.7478991596638656,0.13274336283185842,0.40375420577297677,0.32548755884330866,0.265,0.345,0.0,0.0,1.0,0.2857142857142857
2.0,0.5540540540540541,0.5798319327731093,0.11946902654867259,0.2341066052771383,0.20981842636180228,0.137,0.2,0.0,0.0,1.0,0.32142857142857145
1.0,0.41216216216216217,0.3865546218487395,0.0752212389380531,0.08323003364618381,0.07666442501681237,0.0405,0.07,0.0,1.0,0.0,0.17857142857142858
0.0,0.641891891891892,0.6638655462184875,0.13274336283185842,0.3091907207366743,0.24277067921990583,0.1755,0.2765,1.0,0.0,0.0,0.32142857142857145
2.0,0.7837837837837839,0.7815126050420169,0.14601769911504428,0.49849477598724984,0.39340954942837925,0.291,0.405,0.0,0.0,1.0,0.2857142857142857
1.0,0.5540540540540541,0.5042016806722689,0.09292035398230089,0.17566849654683903,0.1455951580363147,0.096,0.1525,0.0,1.0,0.0,0.2857142857142857
1.0,0.4054054054054054,0.3949579831932773,0.084070796460177,0.07472994510359482,0.06388702084734364,0.041,0.061,0.0,1.0,0.0,0.14285714285714285
1.0,0.48648648648648646,0.47899159663865554,0.09734513274336284,0.1434389941561891,0.11264290517821116,0.073,0.13,0.0,1.0,0.0,0.32142857142857145
2.0,0.5135135135135135,0.5378151260504203,0.11061946902654868,0.17071011156366211,0.14425016812373906,0.102,0.165,0.0,0.0,1.0,0.21428571428571427
2.0,0.6554054054054055,0.6470588235294118,0.12389380530973454,0.34319107490703027,0.2972427706792199,0.2045,0.265,0.0,0.0,1.0,0.4642857142857143
0.0,0.581081081081081,0.5798319327731093,0.14601769911504428,0.257481848769258,0.17921990585070613,0.155,0.25,1.0,0.0,0.0,0.2857142857142857
2.0,0.7905405405405407,0.7983193277310925,0.1504424778761062,0.49176553922436694,0.3964357767316745,0.212,0.453,0.0,0.0,1.0,0.5
2.0,0.7770270270270271,0.7899159663865547,0.18141592920353983,0.5048698423941915,0.46334902488231333,0.306,0.4355,0.0,0.0,1.0,0.42857142857142855
0.0,0.9121621621621623,0.9327731092436974,0.20796460176991152,0.8877279971666373,0.8278412911903161,0.519,0.612,1.0,0.0,0.0,0.4642857142857143
2.0,0.45945945945945943,0.43697478991596644,0.10619469026548674,0.1414910571985125,0.13315400134498992,0.087,0.097,0.0,0.0,1.0,0.25
2.0,0.7432432432432433,0.7394957983193278,0.15486725663716813,0.4574110146980698,0.38971082716879624,0.317,0.355,0.0,0.0,1.0,0.2857142857142857
1.0,0.5472972972972973,0.5630252100840337,0.12831858407079647,0.20559589162387107,0.1550100874243443,0.121,0.255,0.0,1.0,0.0,0.5
0.0,0.7702702702702704,0.7478991596638656,0.19911504424778764,0.5751726580485212,0.39408204438466704,0.4055,0.41,1.0,0.0,0.0,0.5
0.0,0.6148648648648649,0.5798319327731093,0.14601769911504428,0.27271117407472995,0.191324815063887,0.1975,0.23,1.0,0.0,0.0,0.39285714285714285
2.0,0.7567567567567568,0.7478991596638656,0.1592920353982301,0.45670267398618736,0.3987895090786819,0.2695,0.37,0.0,0.0,1.0,0.2857142857142857
2.0,0.7094594594594595,0.689075630252101,0.13716814159292037,0.3593058261023552,0.34364492266308,0.2465,0.225,0.0,0.0,1.0,0.32142857142857145
2.0,0.5608108108108107,0.6134453781512605,0.11061946902654868,0.21498140605631308,0.160053799596503,0.1435,0.22,0.0,0.0,1.0,0.4642857142857143
0.0,0.8040540540540542,0.7899159663865547,0.17256637168141595,0.5022135647246325,0.38466711499663747,0.368,0.3905,1.0,0.0,0.0,0.32142857142857145
2.0,0.7500000000000001,0.73109243697479,0.1592920353982301,0.3995041615016823,0.3073301950235373,0.2765,0.315,0.0,0.0,1.0,0.39285714285714285
1.0,0.41216216216216217,0.3949579831932773,0.0752212389380531,0.08021958562068354,0.058507061197041015,0.0465,0.075,0.0,1.0,0.0,0.21428571428571427
0.0,0.722972972972973,0.7226890756302521,0.14601769911504428,0.38586860279794577,0.2639542703429724,0.2435,0.33,1.0,0.0,0.0,0.6071428571428571
0.0,0.7027027027027027,0.6722689075630253,0.12389380530973454,0.3230033646183814,0.26126429051782113,0.2225,0.271,1.0,0.0,0.0,0.2857142857142857
2.0,0.49324324324324326,0.4957983193277311,0.12389380530973454,0.15902248981760225,0.11432414256893074,0.0705,0.184,0.0,0.0,1.0,0.5357142857142857
1.0,0.5202702702702703,0.5042016806722689,0.12389380530973454,0.1740747299451036,0.14458641560188298,0.133,0.115,0.0,1.0,0.0,0.42857142857142855
2.0,0.641891891891892,0.5966386554621849,0.11061946902654868,0.26863821498140605,0.16778749159381304,0.1635,0.195,0.0,0.0,1.0,0.4642857142857143
1.0,0.7364864864864865,0.6974789915966386,0.13716814159292037,0.34142022312732423,0.2999327505043712,0.171,0.284,0.0,1.0,0.0,0.35714285714285715
0.0,0.6756756756756757,0.680672268907563,0.16371681415929204,0.38675402868779885,0.30094149293880296,0.217,0.345,1.0,0.0,0.0,0.5
1.0,0.32432432432432434,0.31092436974789917,0.06194690265486727,0.047812998052063044,0.03597848016139878,0.0315,0.04,0.0,1.0,0.0,0.25
0.0,0.7027027027027027,0.680672268907563,0.13716814159292037,0.36957676642465026,0.3063214525891056,0.24,0.3085,1.0,0.0,0.0,0.32142857142857145
0.0,0.8175675675675677,0.8319327731092439,0.1769911504424779,0.5645475473702851,0.3523873570948218,0.4075,0.585,1.0,0.0,0.0,0.7142857142857143
2.0,0.3716216216216216,0.3445378151260505,0.07964601769911504,0.06835487869665309,0.04942837928715534,0.041,0.0655,0.0,0.0,1.0,0.2857142857142857
1.0,0.304054054054054,0.28571428571428575,0.06637168141592921,0.046927572162210024,0.03765971755211836,0.028,0.044,0.0,1.0,0.0,0.14285714285714285
1.0,0.37837837837837834,0.3613445378151261,0.08849557522123895,0.07915707455285992,0.07330195023537323,0.042,0.064,0.0,1.0,0.0,0.21428571428571427
1.0,0.5337837837837838,0.5798319327731093,0.14159292035398233,0.17991854081813352,0.10793544048419636,0.073,0.198,0.0,1.0,0.0,0.4642857142857143
0.0,0.6554054054054055,0.6302521008403361,0.13274336283185842,0.30901363555870376,0.30396772024209817,0.161,0.22,1.0,0.0,0.0,0.25
0.0,0.48648648648648646,0.45378151260504207,0.1017699115044248,0.1379493536391004,0.10289172831203765,0.094,0.12,1.0,0.0,0.0,0.21428571428571427
0.0,0.7770270270270271,0.73109243697479,0.13716814159292037,0.39667079865415267,0.36583725622057833,0.228,0.3055,1.0,0.0,0.0,0.2857142857142857
2.0,0.6959459459459459,0.7142857142857143,0.14159292035398233,0.4462546484859217,0.38164088769334226,0.2725,0.335,0.0,0.0,1.0,0.2857142857142857
0.0,0.6756756756756757,0.6302521008403361,0.13716814159292037,0.28103417743934833,0.23369199731002013,0.1925,0.22,1.0,0.0,0.0,0.2857142857142857
2.0,0.2702702702702703,0.2436974789915967,0.07079646017699116,0.03435452452629715,0.024209818426361798,0.024,0.03,0.0,0.0,1.0,0.14285714285714285
2.0,0.4527027027027027,0.45378151260504207,0.10619469026548674,0.13192845758809987,0.10558170813718896,0.081,0.125,0.0,0.0,1.0,0.39285714285714285
0.0,0.7364864864864865,0.7226890756302521,0.14601769911504428,0.41225429431556576,0.324142568930733,0.238,0.355,1.0,0.0,0.0,0.42857142857142855
1.0,0.49324324324324326,0.48739495798319327,0.1017699115044248,0.1923145032760758,0.18022864828513785,0.111,0.1305,0.0,1.0,0.0,0.17857142857142858
2.0,0.8040540540540542,0.7899159663865547,0.17256637168141595,0.5094740570214272,0.44283792871553457,0.2675,0.425,0.0,0.0,1.0,0.2857142857142857
0.0,0.6148648648648649,0.6302521008403361,0.1504424778761062,0.27377368514255357,0.23470073974445188,0.152,0.235,1.0,0.0,0.0,0.5714285714285714
1.0,0.48648648648648646,0.45378151260504207,0.09734513274336284,0.1292721799185408,0.10659045057162071,0.08,0.105,0.0,1.0,0.0,0.17857142857142858
1.0,0.5202702702702703,0.4957983193277311,0.09734513274336284,0.13901186470692403,0.11264290517821116,0.0865,0.125,0.0,1.0,0.0,0.2857142857142857
1.0,0.5135135135135135,0.5126050420168068,0.1017699115044248,0.1611475119532495,0.13954270342972427,0.0855,0.147,0.0,1.0,0.0,0.32142857142857145
0.0,0.5202702702702703,0.5210084033613446,0.11061946902654868,0.16876217460598547,0.13786146603900468,0.1045,0.141,1.0,0.0,0.0,0.25
2.0,0.4054054054054054,0.3865546218487395,0.084070796460177,0.08889675934124314,0.06388702084734364,0.0575,0.0925,0.0,0.0,1.0,0.2857142857142857
2.0,0.16216216216216217,0.15126050420168066,0.044247787610619475,0.010625110678236231,0.006052454606590451,0.008,0.012,0.0,0.0,1.0,0.10714285714285714
0.0,0.581081081081081,0.5714285714285715,0.12831858407079647,0.2300336461838144,0.18056489576328177,0.153,0.205,1.0,0.0,0.0,0.5
1.0,0.3108108108108108,0.28571428571428575,0.07964601769911504,0.05117761643350451,0.04169468728984532,0.034,0.0415,0.0,1.0,0.0,0.17857142857142858
1.0,0.42567567567567566,0.411764705882353,0.09292035398230089,0.09102178147689038,0.06355077336919973,0.038,0.085,0.0,1.0,0.0,0.25
1.0,0.4189189189189189,0.3949579831932773,0.07964601769911504,0.0919072073667434,0.07397444519166106,0.0595,0.0745,0.0,1.0,0.0,0.2857142857142857
2.0,0.5270270270270271,0.5042016806722689,0.09292035398230089,0.16911634496192668,0.15198386012104909,0.124,0.125,0.0,0.0,1.0,0.25
0.0,0.6959459459459459,0.7058823529411765,0.13716814159292037,0.3433681600850009,0.2488231338264963,0.235,0.28,1.0,0.0,0.0,0.35714285714285715
1.0,0.3716216216216216,0.3445378151260505,0.0752212389380531,0.060917301221887724,0.046738399462004025,0.0345,0.06,0.0,1.0,0.0,0.32142857142857145
0.0,0.7837837837837839,0.7983193277310925,0.168141592920354,0.5050469275721622,0.3308675184936113,0.318,0.565,1.0,0.0,0.0,0.6071428571428571
2.0,0.8783783783783784,0.7563025210084034,0.16371681415929204,0.6998406233398264,0.6893073301950235,0.4255,0.4505,0.0,0.0,1.0,0.39285714285714285
2.0,0.7027027027027027,0.6974789915966386,0.14601769911504428,0.39171241367097576,0.3298587760591795,0.2325,0.3345,0.0,0.0,1.0,0.2857142857142857
1.0,0.42567567567567566,0.411764705882353,0.08849557522123895,0.09367805914644944,0.07363819771351715,0.059,0.084,0.0,1.0,0.0,0.21428571428571427
2.0,0.7027027027027027,0.680672268907563,0.12389380530973454,0.3010448025500265,0.28278412911903156,0.2255,0.227,0.0,0.0,1.0,0.2857142857142857
1.0,0.4662162162162162,0.42016806722689076,0.09734513274336284,0.09845935895165575,0.06254203093476798,0.0785,0.0955,0.0,1.0,0.0,0.2857142857142857
1.0,0.7770270270270271,0.773109243697479,0.14159292035398233,0.4110146980697716,0.33221250840618693,0.203,0.33,0.0,1.0,0.0,0.5714285714285714
1.0,0.49324324324324326,0.47899159663865554,0.09292035398230089,0.12998052063042323,0.10961667787491594,0.08,0.1015,0.0,1.0,0.0,0.14285714285714285
2.0,0.5945945945945946,0.5966386554621849,0.12389380530973454,0.25978395608287586,0.2054472091459314,0.137,0.2,0.0,0.0,1.0,0.21428571428571427
2.0,0.5743243243243243,0.5630252100840337,0.11061946902654868,0.18399149991145738,0.16644250168123736,0.117,0.131,0.0,0.0,1.0,0.17857142857142858
1.0,0.3851351351351351,0.35294117647058826,0.0752212389380531,0.06640694173897645,0.048083389374579684,0.0515,0.055,0.0,1.0,0.0,0.17857142857142858
0.0,0.831081081081081,0.8487394957983194,0.19026548672566373,0.6081105011510537,0.4566240753194351,0.299,0.47,1.0,0.0,0.0,0.5714285714285714
0.0,0.6756756756756757,0.680672268907563,0.13274336283185842,0.3276075792456171,0.22326832548755884,0.207,0.2985,1.0,0.0,0.0,0.2857142857142857
2.0,0.6081081081081081,0.5714285714285715,0.14601769911504428,0.276252877634142,0.1909885675857431,0.1405,0.285,0.0,0.0,1.0,0.6428571428571429
2.0,0.7837837837837839,0.8151260504201682,0.14601769911504428,0.496192668673632,0.4670477471418964,0.2385,0.42,0.0,0.0,1.0,0.35714285714285715
2.0,0.6148648648648649,0.5966386554621849,0.13716814159292037,0.2527005489640517,0.18796234028244788,0.1685,0.214,0.0,0.0,1.0,0.35714285714285715
2.0,0.5472972972972973,0.5546218487394958,0.12831858407079647,0.22596068709049053,0.1960322797579018,0.1405,0.1575,0.0,0.0,1.0,0.17857142857142858
1.0,0.5945945945945946,0.6134453781512605,0.11946902654867259,0.25110678236231626,0.22595830531271016,0.144,0.205,0.0,1.0,0.0,0.42857142857142855
2.0,0.6148648648648649,0.5966386554621849,0.14601769911504428,0.2585443598370816,0.1264290517821116,0.17,0.31,0.0,0.0,1.0,0.35714285714285715
1.0,0.13513513513513511,0.11764705882352942,0.03539823008849558,0.009208429254471401,0.0057162071284465365,0.008,0.009,0.0,1.0,0.0,0.10714285714285714
1.0,0.6283783783783784,0.5714285714285715,0.11946902654867259,0.23145032760757922,0.1812373907195696,0.155,0.192,0.0,1.0,0.0,0.2857142857142857
2.0,0.7972972972972974,0.7899159663865547,0.14159292035398233,0.48202585443598367,0.42232683254875586,0.279,0.34,0.0,0.0,1.0,0.25
2.0,0.8175675675675677,0.773109243697479,0.1504424778761062,0.5700371878873738,0.5652320107599192,0.306,0.395,0.0,0.0,1.0,0.35714285714285715
2.0,0.8243243243243245,0.8067226890756304,0.13716814159292037,0.4896405170887197,0.44418291862811027,0.2145,0.4075,0.0,0.0,1.0,0.32142857142857145
2.0,0.14189189189189189,0.11764705882352942,0.044247787610619475,0.0074375774747653615,0.005043712172158709,0.0055,0.01,0.0,0.0,1.0,0.07142857142857142
2.0,0.6959459459459459,0.638655462184874,0.14601769911504428,0.3451390118647069,0.30363147276395425,0.2395,0.235,0.0,0.0,1.0,0.2857142857142857
2.0,0.5878378378378378,0.5882352941176472,0.13274336283185842,0.2484505046927572,0.2326832548755884,0.134,0.1885,0.0,0.0,1.0,0.25
0.0,0.8040540540540542,0.7899159663865547,0.17256637168141595,0.4845050469275722,0.40719569603227973,0.2955,0.407,1.0,0.0,0.0,0.39285714285714285
0.0,0.5945945945945946,0.6302521008403361,0.12389380530973454,0.2946697361430848,0.24613315400134497,0.2,0.23,1.0,0.0,0.0,0.25
2.0,0.31756756756756754,0.28571428571428575,0.07079646017699116,0.046927572162210024,0.03564223268325487,0.024,0.05,0.0,0.0,1.0,0.21428571428571427
0.0,0.6824324324324325,0.6554621848739496,0.11946902654867259,0.3357534974322649,0.3248150638870208,0.182,0.2325,1.0,0.0,0.0,0.25
0.0,0.8040540540540542,0.8151260504201682,0.1769911504424779,0.5163803789622808,0.43207800941492935,0.328,0.4165,1.0,0.0,0.0,0.2857142857142857
0.0,0.6756756756756757,0.6638655462184875,0.10619469026548674,0.33876394545776517,0.2999327505043712,0.169,0.275,1.0,0.0,0.0,0.39285714285714285
1.0,0.3445945945945946,0.33613445378151263,0.0752212389380531,0.05790685319638746,0.04169468728984532,0.039,0.06,0.0,1.0,0.0,0.25
0.0,0.8175675675675677,0.7478991596638656,0.16371681415929204,0.6159022489817603,0.5147948890383321,0.3255,0.4685,1.0,0.0,0.0,0.39285714285714285
0.0,0.7905405405405407,0.7983193277310925,0.1504424778761062,0.46892155126615903,0.3483523873570948,0.2625,0.44,1.0,0.0,0.0,0.42857142857142855
0.0,0.5675675675675675,0.546218487394958,0.10619469026548674,0.2022312732424296,0.17787491593813046,0.1285,0.144,1.0,0.0,0.0,0.21428571428571427
2.0,0.7297297297297298,0.7563025210084034,0.168141592920354,0.496192668673632,0.45090786819098855,0.2925,0.365,0.0,0.0,1.0,0.25
0.0,0.5067567567567568,0.546218487394958,0.14601769911504428,0.2884717549141137,0.1674512441156691,0.1915,0.265,1.0,0.0,0.0,0.7857142857142857
0.0,0.6689189189189189,0.689075630252101,0.13716814159292037,0.3081282096688507,0.2175521183591123,0.239,0.285,1.0,0.0,0.0,0.4642857142857143
2.0,0.8445945945945946,0.9159663865546218,0.2035398230088496,0.7086948822383567,0.5443846671149966,0.4045,0.5755,0.0,0.0,1.0,0.32142857142857145
0.0,0.49324324324324326,0.48739495798319327,0.09292035398230089,0.15105365680892507,0.11028917283120376,0.083,0.132,1.0,0.0,0.0,0.35714285714285715
2.0,0.5067567567567568,0.4705882352941177,0.12389380530973454,0.16309544891092614,0.10961667787491594,0.076,0.15,0.0,0.0,1.0,0.4642857142857143
0.0,0.7297297297297298,0.7142857142857143,0.14601769911504428,0.4106605277138303,0.34431741761936785,0.301,0.305,1.0,0.0,0.0,0.32142857142857145
1.0,0.11486486486486487,0.09243697478991597,0.022123893805309738,0.006197981228971135,0.00437121721587088,0.005,0.006,0.0,1.0,0.0,0.10714285714285714
1.0,0.5472972972972973,0.5630252100840337,0.13274336283185842,0.2215335576412254,0.18493611297915266,0.134,0.185,0.0,1.0,0.0,0.42857142857142855
2.0,0.6081081081081081,0.6050420168067226,0.12831858407079647,0.29856561005843807,0.23638197713517145,0.1635,0.2875,0.0,0.0,1.0,0.25
2.0,0.3445945945945946,0.319327731092437,0.0752212389380531,0.05985479015406411,0.04337592468056489,0.0365,0.055,0.0,0.0,1.0,0.35714285714285715
2.0,0.8851351351351352,0.9075630252100839,0.2035398230088496,1.0,0.7703429724277069,0.419,0.897,0.0,0.0,1.0,0.5714285714285714
0.0,0.5945945945945946,0.5798319327731093,0.11061946902654868,0.21710642819196033,0.1919973100201748,0.123,0.1765,1.0,0.0,0.0,0.25
1.0,0.722972972972973,0.7058823529411765,0.13274336283185842,0.34159730830529483,0.2780766644250168,0.2,0.345,0.0,1.0,0.0,0.32142857142857145
0.0,0.6351351351351352,0.6218487394957983,0.11061946902654868,0.2712944926509651,0.19704102219233352,0.1495,0.26,1.0,0.0,0.0,0.5357142857142857
2.0,0.5540540540540541,0.5546218487394958,0.11061946902654868,0.16840800425004426,0.13382649630127774,0.0785,0.17,0.0,0.0,1.0,0.39285714285714285
2.0,0.7027027027027027,0.6638655462184875,0.12831858407079647,0.3389410306357358,0.31069266980497645,0.2065,0.2535,0.0,0.0,1.0,0.32142857142857145
2.0,0.6351351351351352,0.6638655462184875,0.13274336283185842,0.3456702673986187,0.22562205783456624,0.1905,0.3,0.0,0.0,1.0,0.35714285714285715
2.0,0.5878378378378378,0.5798319327731093,0.12389380530973454,0.2438462900655215,0.17350369872225957,0.151,0.23,0.0,0.0,1.0,0.32142857142857145
1.0,0.5067567567567568,0.4705882352941177,0.09734513274336284,0.1478661236054542,0.121049092131809,0.085,0.1345,0.0,1.0,0.0,0.21428571428571427
1.0,0.641891891891892,0.6134453781512605,0.1017699115044248,0.23587745705684435,0.1960322797579018,0.137,0.209,0.0,1.0,0.0,0.35714285714285715
